CASSA	SERIE	DATA_ORA	POOL	ID_IMPIANTO	ID_LETTORE
92	40023	04/01/2006 9.11.00	311	176	4
99	25429	04/01/2006 9.11.00	1	176	1
99	25276	04/01/2006 9.11.00	1	176	2
129	14112	04/01/2006 9.11.00	1	176	3
103	14464	04/01/2006 9.11.00	1	176	4
104	19097	04/01/2006 9.11.00	1	176	4
76	20164	04/01/2006 9.11.00	1	176	3
77	21599	04/01/2006 9.11.00	1	176	4
91	58791	04/01/2006 9.11.00	1	176	1
91	58795	04/01/2006 9.11.00	1	176	2
77	20945	04/01/2006 9.11.00	1	176	4
91	58794	04/01/2006 9.11.00	1	176	3
78	9693	04/01/2006 9.11.00	1	176	2
91	58792	04/01/2006 9.11.00	1	176	1
106	20256	04/01/2006 9.11.00	1	176	2
76	20165	04/01/2006 9.11.00	1	176	2
78	9692	04/01/2006 9.11.00	1	176	1
104	19096	04/01/2006 9.11.00	1	176	1
129	14111	04/01/2006 9.11.00	1	176	4
76	20278	04/01/2006 9.11.00	1	176	3
99	25248	04/01/2006 9.11.00	1	176	2
78	9601	04/01/2006 9.11.00	1	176	4
76	20280	04/01/2006 9.11.00	1	176	1
77	21354	04/01/2006 9.11.00	1	176	3
77	21491	04/01/2006 9.11.00	1	176	4
77	20943	04/01/2006 9.11.00	1	176	4
76	20167	04/01/2006 9.11.00	1	176	1
77	21638	04/01/2006 9.11.00	1	176	2
76	20166	04/01/2006 9.11.00	1	176	3
77	22054	04/01/2006 9.11.00	1	176	4
77	21490	04/01/2006 9.11.00	1	176	3
106	20255	04/01/2006 9.11.00	1	176	3
74	53619	04/01/2006 9.12.00	311	176	1
97	19944	04/01/2006 9.12.00	1	176	4
76	19878	04/01/2006 9.12.00	1	176	2
77	21597	04/01/2006 9.12.00	1	176	2
77	20939	04/01/2006 9.12.00	1	176	4
97	19941	04/01/2006 9.12.00	1	176	1
76	19879	04/01/2006 9.12.00	1	176	4
77	19002	04/01/2006 9.12.00	1	176	3
77	19003	04/01/2006 9.12.00	1	176	4
77	21904	04/01/2006 9.12.00	1	176	3
100	21128	04/01/2006 9.12.00	1	176	4
77	21582	04/01/2006 9.12.00	1	176	2
77	21580	04/01/2006 9.12.00	1	176	1
77	21902	04/01/2006 9.12.00	1	176	3
97	19943	04/01/2006 9.12.00	1	176	2
97	19942	04/01/2006 9.12.00	1	176	3
96	20899	04/01/2006 9.12.00	1	176	1
96	20901	04/01/2006 9.12.00	1	176	2
77	21990	04/01/2006 9.12.00	1	176	3
77	20944	04/01/2006 9.12.00	1	176	2
77	21598	04/01/2006 9.12.00	1	176	3
101	36698	04/01/2006 9.12.00	1	176	1
77	21989	04/01/2006 9.12.00	1	176	4
129	15176	04/01/2006 9.13.00	1	176	4
76	20509	04/01/2006 9.13.00	1	176	3
76	20659	04/01/2006 9.13.00	1	176	3
76	20663	04/01/2006 9.13.00	1	176	2
92	40119	04/01/2006 9.13.00	311	176	4
76	20193	04/01/2006 9.13.00	1	176	2
76	20657	04/01/2006 9.13.00	1	176	3
76	20661	04/01/2006 9.13.00	1	176	4
95	1018	04/01/2006 9.13.00	1	176	3
95	1022	04/01/2006 9.13.00	1	176	1
92	40121	04/01/2006 9.13.00	311	176	4
95	1025	04/01/2006 9.13.00	1	176	2
76	20508	04/01/2006 9.13.00	1	176	2
76	20195	04/01/2006 9.13.00	1	176	4
78	9445	04/01/2006 9.13.00	1	176	4
78	9447	04/01/2006 9.13.00	1	176	3
78	9739	04/01/2006 9.13.00	1	176	3
129	15175	04/01/2006 9.13.00	1	176	3
95	1023	04/01/2006 9.13.00	1	176	1
78	9959	04/01/2006 9.13.00	1	176	4
76	20194	04/01/2006 9.14.00	1	176	4
78	9209	04/01/2006 9.14.00	1	176	3
92	39379	04/01/2006 9.14.00	311	176	2
74	72614	04/01/2006 9.14.00	1	176	3
126	17000	04/01/2006 9.14.00	1	176	4
126	17004	04/01/2006 9.14.00	1	176	3
126	17001	04/01/2006 9.14.00	1	176	1
126	17003	04/01/2006 9.14.00	1	176	3
126	17002	04/01/2006 9.14.00	1	176	4
92	40117	04/01/2006 9.14.00	311	176	2
78	9738	04/01/2006 9.14.00	1	176	1
95	1020	04/01/2006 9.14.00	1	176	3
78	9448	04/01/2006 9.14.00	1	176	4
76	18778	04/01/2006 9.14.00	1	176	1
100	21547	04/01/2006 9.14.00	1	176	4
100	21544	04/01/2006 9.14.00	1	176	3
77	19536	04/01/2006 9.14.00	1	176	2
78	9208	04/01/2006 9.14.00	1	176	2
78	9446	04/01/2006 9.14.00	1	176	4
74	72616	04/01/2006 9.15.00	1	176	2
100	17971	04/01/2006 9.15.00	1	176	1
77	20642	04/01/2006 9.15.00	1	176	1
131	11189	04/01/2006 9.15.00	1	176	4
78	9381	04/01/2006 9.15.00	1	176	2
78	9379	04/01/2006 9.15.00	1	176	4
102	23201	04/01/2006 9.15.00	1	176	3
99	26134	04/01/2006 9.15.00	1	176	1
100	21442	04/01/2006 9.15.00	1	176	4
129	14598	04/01/2006 9.15.00	1	176	3
100	21545	04/01/2006 9.15.00	1	176	2
100	23008	04/01/2006 9.15.00	1	176	4
97	22680	04/01/2006 9.15.00	1	176	1
109	21384	04/01/2006 9.15.00	1	176	3
105	19282	04/01/2006 9.15.00	1	176	4
105	19281	04/01/2006 9.15.00	1	176	2
105	19283	04/01/2006 9.15.00	1	176	4
77	20644	04/01/2006 9.15.00	1	176	2
102	23781	04/01/2006 9.15.00	1	176	3
49	22335	04/01/2006 9.15.00	1	176	4
99	26133	04/01/2006 9.15.00	1	176	1
97	21822	04/01/2006 9.15.00	1	176	3
97	21823	04/01/2006 9.15.00	1	176	1
49	22336	04/01/2006 9.15.00	1	176	2
100	21549	04/01/2006 9.15.00	1	176	4
100	21548	04/01/2006 9.15.00	1	176	3
126	17013	04/01/2006 9.15.00	1	176	2
105	19284	04/01/2006 9.15.00	1	176	3
99	25679	04/01/2006 9.15.00	1	176	3
76	18777	04/01/2006 9.15.00	1	176	4
77	19534	04/01/2006 9.15.00	1	176	4
101	36069	04/01/2006 9.15.00	1	176	2
131	11187	04/01/2006 9.15.00	1	176	3
100	21546	04/01/2006 9.15.00	1	176	2
109	21385	04/01/2006 9.15.00	1	176	3
108	18776	04/01/2006 9.16.00	1	176	4
92	40026	04/01/2006 9.16.00	311	176	2
126	16992	04/01/2006 9.16.00	1	176	2
97	21403	04/01/2006 9.16.00	1	176	1
100	22961	04/01/2006 9.16.00	1	176	2
100	23009	04/01/2006 9.16.00	1	176	4
74	48001	04/01/2006 9.16.00	311	176	4
99	24424	04/01/2006 9.16.00	1	176	2
92	40027	04/01/2006 9.16.00	311	176	1
108	18777	04/01/2006 9.16.00	1	176	3
76	18930	04/01/2006 9.16.00	1	176	3
99	24550	04/01/2006 9.16.00	1	176	4
